Product ID,Product Name,Category,Stock Quantity,Supplier,Discount,Rating,Reviews,SKU,Warehouse,Return Policy,Brand,Supplier Contact,Placeholder,Price
3784,Product C,Home,77,Supplier X,14.81076308,1.108532899,75,SKU001,Warehouse B,7 Days,Brand X,9716745266,65,990.0808088
3785,Product B,Clothing,68,Supplier X,4.84060283,4.885616613,57,SKU002,Warehouse B,15 Days,Brand Z,9382119122,57,663.366615
3786,Product A,Clothing,17,Supplier Y,26.01277923,4.253810301,46,SKU002,Warehouse B,15 Days,Brand Z,9176260822,95,736.1256693
3787,Product B,Home,97,Supplier Z,26.43973059,1.375671832,16,SKU003,Warehouse B,30 Days,Brand X,9654649896,81,394.7694415
3788,Product C,Home,5,Supplier X,39.85838861,4.998035183,38,SKU001,Warehouse B,15 Days,Brand X,9836514102,84,438.6378715
3789,Product C,Electronics,92,Supplier Y,48.41596031,3.420098389,58,SKU003,Warehouse C,15 Days,Brand X,9230280091,10,152.6943073
3790,Product C,Clothing,88,Supplier X,2.765034316,4.414914552,6,SKU003,Warehouse C,15 Days,Brand Z,9875008093,29,824.5225146
3791,Product B,Clothing,81,Supplier Z,29.58447369,1.266643053,62,SKU001,Warehouse A,7 Days,Brand Y,9198750396,63,931.7484406
3792,Product B,Electronics,50,Supplier Y,34.06392652,2.557804714,56,SKU001,Warehouse C,15 Days,Brand Z,9750457478,82,627.2037524
3793,Product A,Home,40,Supplier Z,49.29006754,3.678604489,74,SKU002,Warehouse A,30 Days,Brand Z,9461309645,47,350.2108354
3794,Product C,Electronics,46,Supplier Z,47.12951071,1.425734875,33,SKU001,Warehouse C,15 Days,Brand X,9085765633,39,162.4761621
3795,Product B,Home,51,Supplier Z,35.62253824,2.955611355,52,SKU002,Warehouse C,30 Days,Brand X,9750106827,93,272.5046674
3796,Product C,Electronics,11,Supplier X,26.08947056,2.770711498,65,SKU003,Warehouse B,30 Days,Brand X,9236529130,98,262.8563166
3797,Product C,Home,12,Supplier Y,8.076196115,1.864160898,77,SKU003,Warehouse C,15 Days,Brand Z,9065949424,67,617.3926053
3798,Product A,Electronics,13,Supplier Z,19.20882776,2.201079343,81,SKU002,Warehouse C,7 Days,Brand X,9527634177,20,945.5870907
3799,Product A,Home,64,Supplier X,29.25611625,4.868473418,47,SKU002,Warehouse C,30 Days,Brand X,9096777883,4,57.78916809
3800,Product A,Home,8,Supplier Z,36.26001983,2.154593944,59,SKU001,Warehouse B,30 Days,Brand Y,9906483765,35,11.0120766
3801,Product A,Home,65,Supplier X,31.76997787,1.853704536,42,SKU002,Warehouse B,30 Days,Brand Y,9023698907,90,604.1801249
3802,Product C,Home,9,Supplier Y,35.70614009,3.144836684,72,SKU002,Warehouse C,15 Days,Brand X,9157045707,6,291.2198575
3803,Product A,Home,92,Supplier Y,21.45762523,3.683832136,3,SKU001,Warehouse A,30 Days,Brand Y,9120025181,59,881.7428589
3804,Product A,Clothing,2,Supplier Y,36.38136453,3.900372444,77,SKU003,Warehouse C,15 Days,Brand Z,9149244217,55,333.9778048
3805,Product A,Home,78,Supplier Y,7.187062801,4.016988738,74,SKU002,Warehouse B,30 Days,Brand Y,9565823406,30,296.8402245
3806,Product A,Clothing,13,Supplier Z,8.129315588,1.147329966,93,SKU001,Warehouse B,7 Days,Brand X,9874556988,83,276.815515
3807,Product C,Home,2,Supplier X,8.141607291,2.575041602,90,SKU001,Warehouse A,30 Days,Brand Z,9070541671,24,153.404299
3808,Product A,Clothing,68,Supplier Y,44.54324785,4.095832319,92,SKU002,Warehouse B,15 Days,Brand Z,9771815591,55,585.7151695
3809,Product C,Clothing,76,Supplier Z,3.801703165,4.619408407,51,SKU003,Warehouse B,15 Days,Brand Y,9082241297,88,176.5314663
3810,Product B,Electronics,48,Supplier Y,40.07541864,3.408800493,31,SKU001,Warehouse C,30 Days,Brand X,9596537741,80,430.3848482
3811,Product C,Home,74,Supplier Y,11.6785449,1.209227414,93,SKU002,Warehouse A,15 Days,Brand X,9090984984,78,466.3623317
3812,Product C,Electronics,3,Supplier Y,23.42149702,2.586583223,89,SKU003,Warehouse B,7 Days,Brand Y,9981345635,73,30.28712641
3813,Product A,Electronics,68,Supplier X,45.79782977,1.296908463,93,SKU002,Warehouse B,15 Days,Brand Y,9314114095,33,26.63920702
3814,Product B,Home,6,Supplier X,29.29686148,3.994151451,50,SKU001,Warehouse C,30 Days,Brand Y,9179971503,43,525.0105619
3815,Product B,Electronics,87,Supplier X,10.50588431,1.254021877,9,SKU001,Warehouse C,7 Days,Brand X,9586402492,6,699.0743849
3816,Product B,Home,5,Supplier Y,14.20450302,1.742924267,11,SKU001,Warehouse C,15 Days,Brand Y,9106899508,50,942.7210575
3817,Product B,Electronics,3,Supplier Z,46.02233119,2.667833696,96,SKU002,Warehouse C,30 Days,Brand Y,9794167536,24,187.3280913
3818,Product C,Home,10,Supplier Z,21.35719626,2.850593468,97,SKU001,Warehouse A,15 Days,Brand Y,9221944712,27,112.2262213
3819,Product B,Home,43,Supplier Z,29.34927415,2.625926801,81,SKU002,Warehouse C,30 Days,Brand X,9930209162,41,61.56702786
3820,Product C,Home,19,Supplier Y,22.99660983,2.853586586,38,SKU003,Warehouse A,15 Days,Brand Z,9069188634,26,441.6811671
3821,Product C,Clothing,14,Supplier X,18.9219044,3.852956608,79,SKU003,Warehouse B,15 Days,Brand X,9649178170,36,626.9158937
3822,Product C,Electronics,21,Supplier Z,11.16395635,2.477075292,67,SKU003,Warehouse B,7 Days,Brand X,9426149049,54,842.1478232
3823,Product B,Clothing,43,Supplier Y,34.30957502,3.191001837,9,SKU003,Warehouse C,7 Days,Brand Z,9783762572,37,685.8184335
3824,Product A,Electronics,28,Supplier Y,35.91210131,2.21347703,91,SKU001,Warehouse C,15 Days,Brand X,9651867072,55,216.2771812
3825,Product A,Electronics,21,Supplier Z,13.74425458,2.41450998,81,SKU001,Warehouse C,30 Days,Brand Z,9580298726,91,467.1526627
3826,Product B,Electronics,36,Supplier Z,39.45054215,3.455195836,72,SKU002,Warehouse B,30 Days,Brand Z,9893083530,33,911.2428828
3827,Product A,Clothing,24,Supplier Y,42.72676002,2.961978607,85,SKU003,Warehouse B,15 Days,Brand Z,9092562488,28,333.4736519
3828,Product A,Electronics,54,Supplier Z,46.03375481,3.892145179,9,SKU003,Warehouse B,15 Days,Brand Z,9180474305,47,503.7430614
3829,Product C,Clothing,38,Supplier Y,8.060620696,3.242154352,22,SKU002,Warehouse A,7 Days,Brand X,9154836845,71,958.9796813
3830,Product C,Home,17,Supplier Z,15.19618418,4.214296342,76,SKU002,Warehouse B,15 Days,Brand Z,9011007081,76,737.3609255
3831,Product B,Electronics,22,Supplier X,43.01766738,2.773632852,87,SKU002,Warehouse C,15 Days,Brand Y,9959385043,45,750.2629818
3832,Product B,Electronics,83,Supplier Y,9.927010141,2.964134479,12,SKU002,Warehouse A,30 Days,Brand Z,9051327408,36,259.8106644
3833,Product A,Home,45,Supplier X,0.173422962,3.679885396,47,SKU003,Warehouse A,7 Days,Brand Z,9037906087,2,420.5511371
3834,Product C,Home,74,Supplier Z,43.54136551,1.884975778,88,SKU001,Warehouse A,7 Days,Brand X,9639546190,77,91.51874147
3835,Product B,Electronics,61,Supplier Y,16.32247209,2.543718148,43,SKU003,Warehouse B,15 Days,Brand Y,9639645429,95,610.4606084
3836,Product B,Home,11,Supplier Z,20.72487626,3.499364976,92,SKU002,Warehouse B,7 Days,Brand Z,9599997381,86,112.6928629
3837,Product B,Clothing,61,Supplier Y,22.31670129,1.115505077,79,SKU001,Warehouse B,30 Days,Brand Y,9552422739,86,837.5504864
3838,Product B,Clothing,38,Supplier Z,42.41373003,2.747885735,63,SKU003,Warehouse B,15 Days,Brand Z,9614332117,76,816.4082491
3839,Product B,Electronics,66,Supplier X,16.89460723,3.395399745,39,SKU002,Warehouse C,15 Days,Brand X,9720963073,49,538.2690501
3840,Product B,Clothing,33,Supplier X,44.61399429,4.869502128,5,SKU001,Warehouse A,30 Days,Brand Y,9205780366,20,149.7543729
3841,Product A,Clothing,43,Supplier Z,30.8469569,4.508066246,71,SKU001,Warehouse A,7 Days,Brand Y,9508739375,47,35.32319336
3842,Product C,Electronics,31,Supplier X,26.3643362,2.122967812,97,SKU002,Warehouse A,7 Days,Brand X,9417815393,57,798.7415809
3843,Product C,Home,35,Supplier X,16.28072536,3.028840416,81,SKU001,Warehouse A,30 Days,Brand X,9356772021,30,604.1390784
3844,Product B,Electronics,37,Supplier Z,12.18558481,1.225657491,42,SKU003,Warehouse A,30 Days,Brand X,9432727341,6,713.8203404
3845,Product C,Clothing,47,Supplier Y,31.20292214,1.963017659,31,SKU003,Warehouse C,30 Days,Brand X,9971177912,56,310.7690545
3846,Product C,Electronics,23,Supplier Z,22.344708,4.099423472,48,SKU003,Warehouse C,30 Days,Brand Y,9160530614,35,514.3879105
3847,Product C,Electronics,36,Supplier Y,45.5258005,1.493256049,73,SKU001,Warehouse A,7 Days,Brand X,9403156923,82,749.7024288
3848,Product B,Clothing,40,Supplier X,24.58193581,2.030762099,97,SKU001,Warehouse A,7 Days,Brand Y,9070616573,85,467.9376752
3849,Product B,Clothing,90,Supplier X,25.58974584,4.776170007,86,SKU002,Warehouse B,30 Days,Brand Z,9669299806,23,605.3703805
3850,Product C,Electronics,89,Supplier X,20.83616406,4.295423202,18,SKU002,Warehouse A,30 Days,Brand Z,9230813085,23,791.8309792
3851,Product C,Clothing,81,Supplier X,39.46314985,4.127310851,83,SKU001,Warehouse C,15 Days,Brand X,9458817691,55,223.0684388
3852,Product B,Clothing,15,Supplier X,21.24195991,4.458229961,51,SKU003,Warehouse B,15 Days,Brand X,9490821299,84,75.26960046
3853,Product A,Clothing,37,Supplier Y,13.46709999,3.998422746,51,SKU001,Warehouse C,7 Days,Brand Y,9681404512,60,536.5052757
3854,Product C,Clothing,4,Supplier Y,43.10154371,1.482344864,33,SKU003,Warehouse B,15 Days,Brand Y,9584315816,76,71.50451301
3855,Product A,Clothing,22,Supplier Y,29.84141107,3.066245306,58,SKU002,Warehouse B,15 Days,Brand Z,9324658544,69,768.8917214
3856,Product C,Clothing,81,Supplier Z,29.57551099,2.776975683,80,SKU001,Warehouse A,15 Days,Brand Y,9668373780,27,722.0193332
3857,Product A,Home,22,Supplier X,30.54111036,2.244606313,4,SKU001,Warehouse C,7 Days,Brand X,9188299501,31,882.8955448
3858,Product A,Electronics,81,Supplier X,35.94198741,4.336161639,65,SKU001,Warehouse C,15 Days,Brand Z,9818741078,76,643.1664771
3859,Product A,Clothing,78,Supplier X,15.65339947,2.856556809,40,SKU003,Warehouse A,30 Days,Brand Z,9499130153,97,76.52559504
3860,Product B,Electronics,78,Supplier Z,1.692218542,1.241190405,33,SKU002,Warehouse B,7 Days,Brand X,9145659916,95,260.6206042
3861,Product A,Home,17,Supplier Z,40.52965804,2.099862335,53,SKU003,Warehouse B,15 Days,Brand Y,9079844652,77,809.8525261
3862,Product A,Clothing,72,Supplier Z,6.445252694,1.914484232,19,SKU002,Warehouse C,7 Days,Brand X,9796640089,95,175.4610931
3863,Product A,Electronics,98,Supplier X,36.09098686,4.549915539,53,SKU003,Warehouse A,15 Days,Brand Y,9973107381,44,701.4956631
3864,Product C,Clothing,90,Supplier Y,4.115764914,3.589752403,65,SKU002,Warehouse A,7 Days,Brand Z,9523401106,68,782.4567376
3865,Product A,Clothing,94,Supplier Z,18.7653921,3.241505064,91,SKU003,Warehouse C,30 Days,Brand X,9896275610,98,336.8106799
3866,Product C,Clothing,86,Supplier Z,3.151303492,3.026596967,17,SKU001,Warehouse B,15 Days,Brand Z,9957304743,67,329.0744987
3867,Product A,Clothing,80,Supplier Y,26.11068398,3.60045211,43,SKU003,Warehouse B,15 Days,Brand Z,9175182586,77,562.2246544
3868,Product A,Clothing,94,Supplier Z,32.65678864,4.019502187,47,SKU001,Warehouse A,7 Days,Brand X,9042464646,17,862.6734694
3869,Product B,Clothing,80,Supplier Y,8.571657059,3.217538823,34,SKU001,Warehouse B,30 Days,Brand Z,9755350296,74,231.6671399
3870,Product C,Clothing,38,Supplier X,18.58138092,4.753141661,78,SKU001,Warehouse B,15 Days,Brand Y,9503183536,82,941.8456141
3871,Product A,Home,24,Supplier Y,46.51197455,4.907336683,38,SKU003,Warehouse B,30 Days,Brand X,9116341607,1,603.127498
3872,Product C,Home,99,Supplier Y,22.11945586,4.981369266,2,SKU001,Warehouse C,15 Days,Brand Y,9395111331,97,992.2052066
3873,Product C,Clothing,6,Supplier X,40.12717845,3.67756444,18,SKU003,Warehouse A,30 Days,Brand Y,9774410822,2,98.71758676
3874,Product B,Clothing,68,Supplier Z,46.35923725,4.730481867,86,SKU002,Warehouse C,15 Days,Brand Y,9535621203,28,135.2965151
3875,Product B,Home,82,Supplier X,48.71729125,2.617918781,82,SKU003,Warehouse C,7 Days,Brand X,9215766935,86,828.3753857
3876,Product B,Home,6,Supplier Z,44.91610098,4.438369565,17,SKU003,Warehouse B,7 Days,Brand Y,9749158076,47,866.1083366
3877,Product B,Home,26,Supplier Z,15.87026646,4.636697195,93,SKU003,Warehouse A,30 Days,Brand X,9272121435,64,451.0041015
3878,Product B,Clothing,91,Supplier Y,48.12864431,4.616561889,82,SKU002,Warehouse B,15 Days,Brand Y,9624251760,41,716.9304644
3879,Product B,Electronics,41,Supplier X,40.61976209,4.323385132,4,SKU002,Warehouse A,15 Days,Brand X,9763361348,5,868.8817146
3880,Product B,Electronics,75,Supplier Y,41.85877918,2.626396647,54,SKU002,Warehouse B,30 Days,Brand Y,9536195379,58,52.69651034
3881,Product B,Electronics,38,Supplier X,0.758649209,1.635629928,12,SKU001,Warehouse A,15 Days,Brand Z,9973080227,80,578.2109188
3882,Product A,Electronics,80,Supplier X,47.71194317,2.335825425,33,SKU003,Warehouse A,7 Days,Brand Y,9085064670,18,854.9458599
3883,Product C,Clothing,83,Supplier Y,38.90451119,4.069154277,87,SKU003,Warehouse B,15 Days,Brand Z,9858675890,51,404.1733951
3884,Product B,Electronics,43,Supplier Z,38.39837483,1.931542045,17,SKU001,Warehouse B,7 Days,Brand Z,9076475936,60,309.3597701
3885,Product B,Home,53,Supplier Z,4.076236546,2.913088259,67,SKU001,Warehouse C,30 Days,Brand Y,9411166935,1,797.7496182
3886,Product C,Home,15,Supplier X,11.62842705,3.261598072,99,SKU003,Warehouse C,15 Days,Brand Y,9042754761,78,342.4287177
3887,Product A,Electronics,90,Supplier Z,48.11308326,3.41543425,71,SKU001,Warehouse A,30 Days,Brand Z,9083413029,22,13.1425552
3888,Product C,Home,56,Supplier Y,25.03385374,4.742902194,42,SKU001,Warehouse B,7 Days,Brand X,9746407339,18,959.9768618
3889,Product C,Clothing,56,Supplier Y,19.89290091,3.645972082,64,SKU002,Warehouse B,30 Days,Brand Y,9809483248,96,596.202004
3890,Product B,Electronics,31,Supplier Y,41.99704086,4.145195264,40,SKU001,Warehouse C,30 Days,Brand Z,9574217476,69,821.3227395
3891,Product C,Electronics,83,Supplier X,4.367020706,3.327513392,37,SKU001,Warehouse B,15 Days,Brand X,9341394805,49,827.0485467
3892,Product C,Clothing,57,Supplier X,20.84710081,4.334321275,99,SKU003,Warehouse A,30 Days,Brand Y,9040736798,60,75.74631617
3893,Product B,Home,51,Supplier Z,18.78503872,2.054654452,37,SKU001,Warehouse A,30 Days,Brand X,9183089544,18,179.1515974
3894,Product B,Clothing,24,Supplier Y,17.49256935,1.839510687,12,SKU001,Warehouse A,15 Days,Brand Z,9943682335,93,318.009474
3895,Product B,Clothing,58,Supplier Y,15.38461218,4.705280195,21,SKU001,Warehouse C,30 Days,Brand Y,9128770472,21,327.4922922
3896,Product B,Home,73,Supplier X,10.50374784,3.773923505,28,SKU002,Warehouse A,7 Days,Brand X,9143049732,2,662.1982565
3897,Product C,Clothing,87,Supplier X,8.64554015,3.686102308,8,SKU003,Warehouse C,15 Days,Brand Y,9963150514,4,626.9015915
3898,Product C,Home,4,Supplier X,32.02030585,2.869180955,90,SKU002,Warehouse C,7 Days,Brand X,9955104309,93,499.6438802
3899,Product A,Home,10,Supplier Y,45.96974206,2.506789037,67,SKU001,Warehouse A,15 Days,Brand X,9732962522,66,219.151095
3900,Product A,Clothing,63,Supplier Y,25.44258226,3.222764778,16,SKU003,Warehouse C,30 Days,Brand Y,9991223579,59,388.163635
3901,Product C,Home,73,Supplier Z,14.89872762,1.482265398,36,SKU003,Warehouse C,7 Days,Brand Y,9884592554,38,548.1580288
3902,Product A,Clothing,83,Supplier Y,7.958009886,2.818850244,63,SKU001,Warehouse A,7 Days,Brand Y,9320507387,27,473.3055124
3903,Product C,Home,15,Supplier Z,41.50716825,2.821470818,66,SKU002,Warehouse A,7 Days,Brand Z,9139176715,0,136.0196078
3904,Product A,Electronics,98,Supplier Z,48.57460282,3.153346052,3,SKU001,Warehouse C,30 Days,Brand Y,9056590535,21,653.0153886
3905,Product B,Home,63,Supplier Y,17.45777007,3.538742457,39,SKU002,Warehouse C,7 Days,Brand X,9821220624,44,82.32125904
3906,Product A,Home,19,Supplier Z,14.54752128,4.829273464,15,SKU001,Warehouse B,7 Days,Brand Y,9586137825,50,384.4127363
3907,Product B,Clothing,63,Supplier Z,30.07464765,3.608676508,10,SKU003,Warehouse A,30 Days,Brand Z,9091345366,80,712.9290542
3908,Product B,Home,56,Supplier X,38.76644905,4.534900608,90,SKU003,Warehouse B,30 Days,Brand Z,9617957393,50,29.82329917
3909,Product B,Electronics,21,Supplier Y,22.77014018,3.225215446,25,SKU002,Warehouse C,30 Days,Brand Y,9228517618,27,574.2829909
3910,Product B,Electronics,34,Supplier Z,31.50365749,3.507711531,94,SKU001,Warehouse B,7 Days,Brand X,9218047092,29,341.1757644
3911,Product A,Home,17,Supplier Z,35.8274534,1.279347812,97,SKU002,Warehouse C,7 Days,Brand Z,9574597129,7,18.74352499
3912,Product C,Home,18,Supplier Z,48.02961439,1.533054892,71,SKU003,Warehouse B,7 Days,Brand X,9271973414,90,198.4794384
3913,Product B,Electronics,81,Supplier Y,8.251866526,3.318681741,64,SKU003,Warehouse C,15 Days,Brand Z,9279052328,40,941.5367313
3914,Product A,Clothing,66,Supplier X,49.86912469,2.58285148,1,SKU002,Warehouse C,7 Days,Brand Z,9650639979,24,525.9374165
3915,Product B,Electronics,51,Supplier X,19.60783276,4.195242079,90,SKU002,Warehouse C,7 Days,Brand X,9917489707,58,997.2549326
3916,Product A,Electronics,65,Supplier Y,36.16000714,3.172711499,44,SKU002,Warehouse A,15 Days,Brand X,9693225668,76,529.5685829
3917,Product A,Home,43,Supplier Y,28.6207189,4.529164156,42,SKU002,Warehouse C,15 Days,Brand Z,9394846506,33,548.4970482
3918,Product A,Home,57,Supplier Y,24.33343085,4.889326714,2,SKU002,Warehouse A,7 Days,Brand X,9195211472,38,397.9245828
3919,Product C,Electronics,10,Supplier Y,34.90376844,1.59054074,33,SKU001,Warehouse C,15 Days,Brand Y,9913561518,70,316.9400145
3920,Product A,Clothing,37,Supplier X,19.78769251,2.579311007,79,SKU002,Warehouse B,7 Days,Brand Y,9931094986,85,259.0300976
3921,Product A,Electronics,48,Supplier Z,6.305499067,3.659924101,64,SKU002,Warehouse C,30 Days,Brand Z,9775619438,96,349.98641
3922,Product C,Electronics,69,Supplier Z,24.44466916,2.221955022,63,SKU003,Warehouse C,30 Days,Brand Y,9968128175,45,465.2525701
3923,Product C,Clothing,56,Supplier Y,26.09579353,2.068129351,6,SKU003,Warehouse B,30 Days,Brand Z,9979445522,37,200.0720307
3924,Product A,Electronics,76,Supplier Y,10.09510767,4.254954243,34,SKU001,Warehouse C,30 Days,Brand X,9485090068,94,232.6263409
3925,Product C,Electronics,36,Supplier Z,46.78096782,4.921513876,21,SKU002,Warehouse C,15 Days,Brand X,9048560642,32,278.829321
3926,Product B,Home,31,Supplier X,11.37378233,4.095213325,47,SKU002,Warehouse C,7 Days,Brand Y,9640925031,21,454.767293
3927,Product B,Clothing,55,Supplier Y,20.4613797,3.094706491,31,SKU003,Warehouse B,15 Days,Brand X,9236441399,26,656.2852331
3928,Product C,Home,38,Supplier Y,7.746484342,2.770044928,25,SKU003,Warehouse C,30 Days,Brand Y,9077390206,62,857.5846888
3929,Product C,Home,73,Supplier X,26.78983231,3.158590882,5,SKU003,Warehouse A,30 Days,Brand Z,9583861674,26,294.2605188
3930,Product A,Clothing,90,Supplier X,15.38188041,2.851358809,45,SKU002,Warehouse A,7 Days,Brand Y,9069599104,20,191.8910569
3931,Product C,Clothing,15,Supplier X,24.463626,3.011552227,54,SKU002,Warehouse A,15 Days,Brand Y,9784198999,52,385.0589902
3932,Product A,Electronics,16,Supplier Y,11.23084582,1.813812202,74,SKU001,Warehouse A,30 Days,Brand X,9048944381,34,895.4392456
3933,Product B,Home,77,Supplier X,2.688756397,4.614967797,94,SKU003,Warehouse B,15 Days,Brand X,9462998051,46,19.76212105
3934,Product C,Clothing,89,Supplier Y,38.96133255,4.018140006,54,SKU003,Warehouse C,7 Days,Brand X,9631197189,49,681.0899299
3935,Product A,Home,94,Supplier Y,32.0543142,3.723909691,84,SKU003,Warehouse A,7 Days,Brand Y,9653369673,9,482.3884459
3936,Product A,Home,53,Supplier X,17.03696779,4.799699884,56,SKU003,Warehouse C,15 Days,Brand X,9933342190,27,169.4357528
3937,Product B,Clothing,56,Supplier Z,2.374711234,2.137577328,85,SKU003,Warehouse C,7 Days,Brand Z,9292563431,36,327.811311
3938,Product C,Electronics,7,Supplier X,43.27875313,1.324637644,62,SKU002,Warehouse B,15 Days,Brand Y,9723833645,40,232.7005434
3939,Product B,Home,57,Supplier Z,8.489750247,4.304554641,0,SKU002,Warehouse C,15 Days,Brand Y,9930453985,96,879.0538462
3940,Product A,Clothing,55,Supplier X,46.53711091,4.993667855,20,SKU003,Warehouse A,15 Days,Brand Y,9582875607,60,487.0546501
3941,Product A,Electronics,52,Supplier X,23.92976893,3.313729752,19,SKU003,Warehouse A,30 Days,Brand Z,9991426454,50,567.4633351
3942,Product C,Home,4,Supplier Y,17.0193355,1.235237552,72,SKU002,Warehouse B,30 Days,Brand Z,9174038547,7,597.7507431
3943,Product A,Clothing,43,Supplier Y,37.08797384,4.121872161,90,SKU002,Warehouse A,15 Days,Brand X,9710487476,57,643.2209534
3944,Product C,Home,40,Supplier Y,43.8419703,1.294996195,28,SKU001,Warehouse A,7 Days,Brand X,9783603109,60,500.6001335
3945,Product B,Clothing,30,Supplier Y,18.53567818,3.160055945,42,SKU002,Warehouse B,7 Days,Brand Y,9564868094,32,27.69479553
3946,Product C,Clothing,10,Supplier Y,20.36718761,2.110129897,96,SKU001,Warehouse B,30 Days,Brand X,9614407970,18,341.37546
3947,Product C,Home,94,Supplier Y,21.65791097,4.660107122,44,SKU003,Warehouse A,15 Days,Brand Z,9443487393,29,192.0345083
3948,Product A,Home,7,Supplier Y,46.11615307,2.805324853,64,SKU003,Warehouse B,30 Days,Brand X,9395103981,77,683.3414145
3949,Product A,Clothing,36,Supplier Z,34.62819958,4.593853394,2,SKU003,Warehouse B,15 Days,Brand X,9124957105,13,66.13760486
3950,Product C,Electronics,35,Supplier Z,12.38230585,2.196324341,95,SKU002,Warehouse A,7 Days,Brand Y,9040498734,35,568.1653572
3951,Product A,Home,88,Supplier Y,9.249984875,2.549450335,19,SKU002,Warehouse A,7 Days,Brand Z,9090900259,6,218.5254051
3952,Product A,Clothing,39,Supplier Z,11.51838317,4.788476753,80,SKU003,Warehouse B,30 Days,Brand Z,9695537679,33,949.3573801
3953,Product A,Clothing,36,Supplier X,13.17819446,1.805257804,36,SKU003,Warehouse C,7 Days,Brand Z,9569293782,49,342.1855328
3954,Product C,Electronics,20,Supplier Z,11.50917457,3.314004607,37,SKU001,Warehouse C,15 Days,Brand X,9610443883,31,331.9689795
3955,Product A,Electronics,49,Supplier Y,32.92532236,2.554041314,73,SKU002,Warehouse A,7 Days,Brand Z,9069468848,41,924.1508213
3956,Product C,Electronics,96,Supplier Z,5.796675533,4.09666754,44,SKU002,Warehouse A,7 Days,Brand X,9520235072,32,423.1744411
3957,Product A,Home,59,Supplier X,19.36792449,1.517185485,92,SKU001,Warehouse C,30 Days,Brand Y,9253243966,13,963.2337108
3958,Product B,Clothing,49,Supplier Z,31.25267865,2.748859876,41,SKU003,Warehouse B,15 Days,Brand Z,9359908147,88,33.92864861
3959,Product A,Clothing,90,Supplier Y,14.5429987,3.795730507,45,SKU003,Warehouse C,30 Days,Brand Y,9423434312,27,313.2811295
3960,Product A,Clothing,26,Supplier X,3.263719235,2.62806494,59,SKU002,Warehouse C,30 Days,Brand X,9218024189,38,669.5310307
3961,Product C,Electronics,36,Supplier X,4.091196142,1.234126957,95,SKU002,Warehouse A,7 Days,Brand Z,9833564219,93,891.9483949
3962,Product C,Clothing,43,Supplier Z,6.298338815,3.820449045,12,SKU003,Warehouse B,15 Days,Brand X,9720472676,30,263.8415371
3963,Product A,Home,99,Supplier X,41.79215124,3.012793311,30,SKU001,Warehouse C,15 Days,Brand Z,9863950352,23,931.172816
3964,Product B,Electronics,43,Supplier X,32.89317528,1.045234747,67,SKU001,Warehouse B,30 Days,Brand X,9618604738,3,598.1802518
3965,Product A,Electronics,99,Supplier X,3.226120555,3.450623581,61,SKU001,Warehouse A,30 Days,Brand X,9264612090,77,802.9981608
3966,Product A,Electronics,76,Supplier Y,19.55344396,4.67952409,48,SKU002,Warehouse C,7 Days,Brand X,9725908005,8,403.2352313
3967,Product B,Electronics,33,Supplier X,13.92925864,1.444103793,17,SKU001,Warehouse A,15 Days,Brand Y,9571047196,99,220.0585787
3968,Product C,Home,78,Supplier Z,28.90200558,3.36268494,74,SKU002,Warehouse C,15 Days,Brand Z,9517674526,69,912.1230613
3969,Product A,Clothing,97,Supplier Z,26.14029748,3.914675527,52,SKU002,Warehouse B,7 Days,Brand X,9224357858,23,933.8045097
3970,Product C,Home,45,Supplier X,24.05620117,1.283094681,17,SKU003,Warehouse A,30 Days,Brand Z,9458458042,89,502.5993927
3971,Product C,Clothing,45,Supplier Z,15.72561852,1.090461833,50,SKU003,Warehouse B,15 Days,Brand X,9584816949,97,16.43006584
3972,Product B,Home,88,Supplier X,6.889988602,2.856783467,40,SKU001,Warehouse C,7 Days,Brand Z,9522145637,64,118.6851241
3973,Product B,Electronics,15,Supplier Z,37.11881914,4.164746749,96,SKU001,Warehouse A,30 Days,Brand X,9710374580,86,577.2976806
3974,Product C,Electronics,95,Supplier X,43.99283844,1.64287764,66,SKU002,Warehouse B,7 Days,Brand X,9904181529,16,33.53893528
3975,Product A,Home,17,Supplier X,47.20754546,4.346549089,64,SKU003,Warehouse B,15 Days,Brand Y,9218452620,99,402.9428047
3976,Product C,Home,12,Supplier X,2.930948531,3.626309022,82,SKU003,Warehouse C,30 Days,Brand Z,9946150644,36,310.3362461
3977,Product A,Clothing,22,Supplier Y,36.99543558,2.328693151,5,SKU002,Warehouse A,7 Days,Brand Y,9985659832,49,717.2047926
3978,Product A,Home,23,Supplier Z,36.32517297,3.063303194,73,SKU001,Warehouse B,7 Days,Brand X,9590131474,44,65.02288622
3979,Product B,Home,90,Supplier X,47.35548071,4.862299919,36,SKU001,Warehouse A,7 Days,Brand Y,9952845535,19,493.8439563
3980,Product A,Clothing,78,Supplier Y,12.64572972,1.865747883,11,SKU002,Warehouse A,15 Days,Brand Y,9853455386,58,583.3231272
3981,Product A,Clothing,12,Supplier Y,37.10895191,2.998141591,80,SKU003,Warehouse A,15 Days,Brand Y,9519578873,58,621.1181653
3982,Product C,Clothing,68,Supplier X,2.731314438,3.497946224,90,SKU002,Warehouse A,15 Days,Brand Y,9267197158,89,411.1060953
3983,Product B,Home,51,Supplier X,31.56228604,1.552058422,1,SKU002,Warehouse C,7 Days,Brand Z,9483753996,10,311.3241056
